CountryCode,Country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
626,Timor-Leste,,,85,,,,,80,,,,78.3,75,,59.2,,,54.4,,,,
768,Togo,,,,,,,88.6,,,,,,,,,,,,,88,,
772,Tokelau,,,,,82.5,,,,,45,,,,,,,,,,,,
776,Tonga,25.3,,,27.2,18.1,22.5,21.4,19.5,22,29.8,18.7,,23.6,19.7,,,15.9,,,,,
780,Trinidad and Tobago,58.3,56.2,57,50.7,44.4,42.7,,39.3,37,37.7,36.3,35.8,32.6,,32.5,29.3,32.6,,,,,
788,Tunisia,,,18.2,18.2,15.5,13.6,,9.9,8.7,,,,,,,6.1,6,6,,,,
792,Turkey,,57,,,,,61.6,,,,,51,,,,,38,,,,,
795,Turkmenistan,24,26,,,,,,,29.1,,,,,22.2,19.8,20.6,21,,,,,
796,Turks and Caicos Islands,,,,,,,,,,,,31.8,15.8,22.4,25.6,25.5,,,,,,
798,Tuvalu,,41.3,31.7,25.5,41.5,19.1,18.5,36.1,42,42.3,48.9,43.7,24.9,43.7,,27.5,,,,,,
800,Uganda,,152,,197.6,,,,,190.2,,,,204,,158.6,,,,,146,,
804,Ukraine,58.5,60,60,57.7,55.9,54.3,50.2,,40.4,,,29.5,29.9,29.5,29.8,28.6,29.3,29.9,,,,
784,United Arab Emirates,,,,,,,,,,23.5,24.4,23.4,,,,,33.1,33.9,32.3,34.2,,
826,United Kingdom,33,32.2,30.5,29.4,27.9,28,29.8,30.7,31.3,31,28.9,27.2,26.1,,26.4,,,,25.8,25.1,,
834,Tanzania,144,,,,129.6,,,137.5,,,,,113,,,,,,128.2,,,
840,United States,,59.8,,57.5,57.3,55.7,53.9,52,51.1,49.2,47.6,44.6,42.1,40.7,40.6,40.5,42.2,42.8,41.4,39.1,34.2,
850,United States Virgin Islands,73.7,77.9,82.5,92.1,89.2,81,71.8,86.2,78,67.4,61.1,59.4,56.2,,,50.2,49.2,51.7,,,,
858,Uruguay,,,,64.7,,,72.5,73.2,61.4,69.7,67,68.4,67.3,62.1,60.4,61.5,62,59.7,,,,
860,Uzbekistan,44,,,67.3,64.3,58.7,56,48.5,,26.3,21.1,,,,,,25.5,,,,,
548,Vanuatu,,,,,,,,,,92,,,,,,,,,,,,
862,Venezuela,104.9,106.1,98.6,91.8,95.4,88.7,84.4,70.6,85.2,93,92,86.7,80.4,92.1,91.7,109.2,106.6,101,,,,
704,Viet Nam,,38,,38.6,,35.6,,,,29,24.8,24,23,32,31,30,28,35,,35,,
876,Wallis and Futuna Islands,,,,,,,18.3,12.4,14,18,18.2,10.8,8.5,11,14.8,13,9.4,17.9,12.5,,,
887,Yemen,102,,,,66,110.3,,,,,,,83,,52,80,,,,,,
894,Zambia,156,,,,155.6,,,,,,161.3,,,,,151,,,,,,
716,Zimbabwe,,,104.7,,,,,107.8,,,,,102.6,101.3,,,,,115,,,
