CountryCode,Country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012
776,Tonga,0.99,1,1,1.01,,,,,0.95,0.95,0.95,0.96,0.96,0.95,0.95,0.97,0.96,0.96,,,,,
780,Trinidad and Tobago,1.02,1,1,1,1,,0.99,0.99,,0.99,0.99,0.98,0.99,0.97,0.97,0.97,,0.97,0.97,0.96,0.97,,
788,Tunisia,0.87,0.88,0.88,0.89,0.9,0.91,0.91,0.92,0.93,0.93,0.93,0.94,0.94,0.95,0.95,0.95,0.95,0.95,0.95,0.96,0.96,0.96,
792,Turkey,0.91,0.91,0.91,0.92,0.93,0.93,,0.92,,0.91,0.92,0.92,0.93,0.94,0.95,0.95,0.96,0.97,0.98,0.98,0.99,,
796,Turks and Caicos Islands,,,,,,,,,,,,,0.96,0.95,1.03,1.04,,,,,,,
798,Tuvalu,,,,,,,,,,1.02,1.04,1.13,1.13,1.08,1.03,0.96,0.95,,,,,,
800,Uganda,0.8,0.81,0.78,0.79,0.92,0.83,0.86,0.87,0.89,0.9,0.92,0.95,0.97,0.96,0.97,0.98,0.99,1,1,1.01,1.01,1.02,
804,Ukraine,1,1,0.99,0.99,1,,,,0.99,0.99,0.99,1,1,1,0.99,1,1,1,1,1,1.01,1.01,
784,United Arab Emirates,0.96,0.97,0.97,0.99,0.99,0.98,1,0.99,0.99,0.99,0.99,1,0.99,1,1,1.02,1.03,,,,,,
826,United Kingdom,1,1.01,1,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,0.99,,
834,United Republic of Tanzania,0.99,0.98,0.97,0.97,0.98,0.98,0.98,0.99,0.99,1,0.99,0.98,0.97,0.96,0.96,0.96,0.97,0.98,0.99,1,1.02,,1.03
840,United States,0.99,0.98,,0.98,0.99,0.99,0.99,,1.03,1.03,0.98,1,1.01,1,1,0.99,1.01,1,1,1.01,0.99,,
858,Uruguay,0.99,0.99,0.99,0.99,0.99,0.99,0.99,,0.99,0.99,0.98,0.98,0.98,0.98,0.97,0.98,0.97,0.97,0.97,0.97,0.97,,
860,Uzbekistan,0.99,0.98,0.99,1,0.98,0.97,,,,1,1,0.99,0.98,0.99,0.98,0.98,0.98,0.98,0.98,0.98,0.97,0.97,
548,Vanuatu,0.98,0.96,0.96,,,,,,0.98,0.98,0.97,0.98,0.99,0.99,0.97,0.97,0.97,0.95,0.97,0.95,0.95,,
862,Venezuela,,0.99,0.98,0.98,,,0.99,0.98,,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.97,0.97,0.97,0.97,0.97,
704,Viet Nam,,,,,,,,,0.95,0.93,0.95,0.95,0.94,0.94,0.94,0.94,0.96,0.96,,0.96,0.94,0.94,
887,Yemen,,,,,,,,,,0.56,,0.63,0.66,0.69,0.71,0.74,,,0.81,,0.82,0.82,
894,Zambia,,,,,0.92,0.92,,,0.93,0.92,0.93,0.94,0.93,,0.96,0.96,0.98,0.97,0.98,0.99,1.01,0.99,
716,Zimbabwe,0.99,0.97,0.99,,,0.97,0.97,,,,,,,,,,,,,,,,
