CountryCode,Country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012
530,Netherlands Antilles,24.67,25.34,25.54,35.43,37.06,39.9,40.38,41.45,42.58,43.64,44.5,45.12,45.51,45.7,45.75,45.71,45.57,45.36,45.13,44.94,44.85,,
540,New Caledonia,16.73,18.14,19.77,21.3,22.33,22.92,23.36,23.81,24.18,24.37,24.06,23.49,23.66,23.23,23.46,23.94,24.6,25.2,25.94,27.31,28.78,29.9,30.92
554,New Zealand,43.23,43.33,43.79,44.69,45.76,46.77,46.45,47.34,47.81,48.03,47.46,46.66,44.55,44.72,44.14,41.82,42.1,41.27,40.91,43.26,43.04,42.59,42.14
558,Nicaragua,1.12,1.14,1.26,1.51,1.88,2.08,2.35,2.55,2.88,3.01,3.24,3.06,3.29,3.88,4,4.07,4.51,4.48,4.51,4.46,4.46,4.9,5.37
562,Niger,0.12,0.12,0.12,0.12,0.14,0.15,0.16,0.17,0.18,0.18,0.18,0.19,0.19,0.19,0.19,0.18,0.22,0.3,0.45,0.51,0.54,0.53,0.6
566,Nigeria,0.3,0.29,0.31,0.33,0.34,0.37,0.37,0.35,0.37,0.39,0.45,0.47,0.54,0.67,0.75,0.87,1.18,1.07,0.87,0.96,0.66,0.44,0.25
570,Niue,,,17.7,19.7,22.69,26.29,30.62,35.77,41.77,48.64,55.26,56.7,58.04,59.39,60.76,62.28,60.86,62.58,64.31,66.18,68.12,,72.2
580,Northern Mariana Islands,,,26.23,25.88,26.18,26.88,31.3,32.88,31.69,30.6,30.67,30.93,31.56,32.41,33.33,34.58,36.06,37.61,39.39,40.83,41.86,,37.01
578,Norway,50.27,51.57,52.93,54.18,55.24,56.07,56.65,62.9,55.75,54.77,53.46,51.79,51.08,49.05,47.53,45.61,44.02,42.1,39.75,36.63,33.74,31.05,29.55
512,Oman,5.6,5.99,6.4,6.99,7.23,7.61,8.75,8.85,9.72,9.75,9.8,10.11,9.88,10.11,10.21,10.92,10.83,11.52,11.42,11.07,10.2,10.1,10.49
586,Pakistan,0.75,0.97,1.05,1.26,1.47,1.67,1.82,1.91,1.93,2.03,2.11,2.2,2.43,2.64,2.89,3.3,3.24,2.92,2.64,3.6,3.5,3.24,3.22
585,Palau,,,,,,,,,,,,,35.4,37.41,39.14,40.07,36.61,37.15,36.51,35.08,34.08,33.56,35.07
591,Panama,8.94,9.3,9.64,10.17,10.95,11.35,11.91,13.12,14.73,15.95,14.52,12.68,12.61,12.2,13.35,14.53,14.82,14.78,15.38,15.49,15.34,15.69,17.66
598,Papua New Guinea,0.73,0.79,0.83,0.88,0.87,0.93,0.97,1.09,1.12,1.14,1.21,1.12,1.1,1.08,1.07,1.05,0.98,0.94,1.02,1.36,1.77,1.85,1.94
600,Paraguay,2.65,2.76,2.87,3.11,3.23,3.48,3.59,4.35,5.09,5.12,5.29,5.3,4.91,4.95,5.24,5.43,5.51,6.45,5.94,6.11,5.62,5.62,5.63
604,Peru,2.6,2.44,2.72,2.93,3.3,4.66,5.92,6.67,6.2,6.63,6.64,5.99,6.23,6.83,8.05,8.72,9.18,10.1,10.8,12.34,12.38,11.08,11.51
608,Philippines,0.99,1.03,1.02,1.3,1.64,2.04,2.52,2.87,3.37,3.82,3.96,4.2,4.11,4.06,4.1,3.94,4.17,4.44,4.52,4.47,3.58,3.75,4.08
616,Poland,8.65,9.34,10.3,11.52,13.05,14.92,17.01,19.56,22.97,26.54,28.58,29.79,31.03,32.18,32.88,31.01,30.06,27.47,24.74,22.21,20.03,17.89,15.99
620,Portugal,23.97,27.09,30.2,32.51,34.48,35.98,37.58,39.2,40.16,41.09,41.8,42.25,41.74,40.91,40.34,40.15,40.1,39.63,39.12,40.61,42.02,42.49,42.6
630,Puerto Rico,27.83,28.99,30.47,30.15,30.81,32.31,33.6,33.42,33.33,34.04,34.06,33.75,33.48,31.89,29.32,27.44,27.51,26.9,25.26,24.13,23.76,22.06,20.84
634,Qatar,19.44,20.02,21.62,22.45,23.38,24.47,26.06,26.84,27.42,27.18,27.11,27.54,28.28,28.23,26.69,25.02,23.34,20.15,19.04,18.02,15.35,16.52,16.87
498,Republic of Moldova,10.59,11.33,11.67,11.98,12.51,13.06,13.77,14.69,15.57,13.33,14.22,15.82,18.12,20.3,22.55,24.67,27.4,29.41,30.66,31.61,32.5,33.29,34.26
642,Romania,10.19,10.55,11.15,11.35,12.3,13.09,14.07,15.13,16.09,16.78,17.57,18.62,19.15,19.76,20.09,20.13,19.34,20.4,22,21.96,20.94,21.83,21.88
643,Russian Federation,13.96,15,15.35,15.76,16.19,16.83,17.46,19.07,19.79,21.01,21.85,22.77,24.4,24.92,26.68,27.88,30.59,31.56,31.81,31.72,31.42,30.91,30.06
646,Rwanda,0.15,0.16,0.18,0.18,0.18,0.12,0.18,0.18,0.16,0.17,0.22,0.25,0.29,0.29,0.25,0.26,0.25,0.24,0.17,0.32,0.37,0.36,0.39
659,Saint Kitts and Nevis,23.84,24.84,27.88,29.19,31.98,33.42,35.79,38.78,40.92,44.11,47.54,48.19,49.68,49.04,41.92,41.28,41.46,40.53,39.92,39.61,37.78,37.32,37.25
662,Saint Lucia,12.32,12.26,14.3,16.87,17.22,20.79,22.67,24.49,26.36,28.65,31.13,31.47,31.85,30.24,25.67,23.6,23.57,23.51,23.99,22.36,21.49,20.39,20.72
670,Saint Vincent and the Grenadines,12.21,13.58,14.46,15.25,15.89,16.87,17.91,18.98,19.5,21.91,23.08,24.15,25.26,19.56,17.52,20.69,20.79,21.02,20.86,21.07,19.85,20.78,17.72
882,Samoa,2.54,2.56,3.97,4.3,4.44,4.64,4.85,4.92,4.89,4.85,4.83,5.44,6.6,7.42,9.12,10.82,,,,,,,
674,San Marino,42.45,44.19,54.52,56.18,56.81,62.65,65.89,67.25,73.56,74.97,75.28,74.43,72.92,71.31,69.83,68.81,68.36,67.98,68.27,65.14,62.02,58.88,58.54
678,Sao Tome and Principe,1.89,1.87,1.95,1.94,1.96,1.95,1.99,3.23,3.16,3.27,3.27,3.79,4.37,4.71,4.69,4.66,4.9,4.86,4.78,4.73,4.72,4.72,4.65
682,Saudi Arabia,7.65,8.8,9.12,9.13,9.25,9.3,9.56,9.87,11.25,13.82,14.79,15.63,15.92,15.68,15.92,15.99,15.93,15.67,15.67,15.56,15.18,16.5,16.73
686,Senegal,0.61,0.65,0.76,0.81,0.89,0.98,1.11,1.32,1.54,1.79,2.17,2.43,2.24,2.22,2.31,2.45,2.53,2.35,2.02,2.3,2.75,2.71,2.58
688,Serbia,,,,,,,,,,,,,,,27.14,31.12,33.57,36.97,38.06,38.27,38.3,37.32,30.23
690,Seychelles,12.22,13.02,13.88,14.89,16.36,17.54,20.81,23.41,24.35,25.23,26.21,26.68,26.35,25.95,25.74,25.63,24.53,26.74,26.09,30.3,25.48,32.13,33.11
694,Sierra Leone,0.33,0.34,0.35,0.37,0.4,0.43,0.44,0.44,0.44,0.45,0.46,0.53,0.53,0.53,0.54,0.54,0.54,0.55,0.56,0.57,0.24,0.27,0.29
702,Singapore,34.94,35.52,36.64,37.89,39.34,41.03,43.69,45.9,47.27,48.81,49.65,48.92,47.8,46.24,44.64,43.23,42.03,40.61,39.31,39.04,39.24,38.9,37.85
703,Slovakia,13.49,14.34,15.45,16.73,18.75,20.83,23.17,25.82,28.52,30.65,31.42,28.78,25.94,23.93,23.11,22.1,21.53,24.12,23.68,22.37,20.12,19.3,17.79
705,Slovenia,21.89,23.7,25.43,27.04,29.45,31.27,33.65,35.94,36.54,38.21,39.56,40.33,40.57,40.73,49.77,50.92,51.28,49.97,48.47,46.4,44.88,42.89,40.43
90,Solomon Islands,1.51,1.52,1.57,1.62,1.74,1.82,1.97,2.04,2.04,2.05,1.88,1.76,1.53,1.4,1.52,1.58,1.57,1.57,1.57,1.56,1.56,1.52,1.42
706,Somalia,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.22,0.33,0.33,0.34,0.46,0.45,1.25,1.22,1.2,1.17,1.15,1.12,1.1,1.07,1.05,1.02
710,South Africa,9.01,9.11,8.95,9.07,9.31,9.67,10.1,10.83,11.66,12.44,11.09,10.85,10.53,10.34,10.27,9.89,9.6,9.28,8.97,8.68,8.43,8.18,7.94
728,South Sudan,,,,,,,,,,,,,,,,,,,,,,,0
724,Spain,32.41,34.03,35.29,36.36,37.35,38.29,39,40.03,40.99,41.25,42.45,43,42.65,42.24,41.97,44.85,45.13,45.27,45.58,44.36,43.86,42.77,41.09
144,Sri Lanka,0.7,0.72,0.76,0.88,1,1.12,1.39,1.85,2.83,3.6,4.09,4.37,4.62,4.85,5.05,6.27,9.39,13.53,16.83,16.62,17.15,17.15,16.25
275,State of Palestine,,,3.22,3.17,3.16,3.08,3.07,3.89,5.62,7.18,8.51,7.77,7.21,7.12,7.79,9.48,8.85,9.36,9.27,9.37,8.92,9.22,9.51
729,Sudan,0.23,0.23,0.23,0.22,0.22,0.25,0.32,0.35,0.5,0.75,1.13,1.28,1.88,2.56,2.74,1.48,1.27,0.85,0.88,0.87,1.25,1.08,0.93
740,Suriname,9.01,9.81,10.39,11.13,11.77,12.42,12.86,14.26,14.82,15.39,16.13,16.34,16.39,16.4,16.57,16.23,16.14,16.07,16.11,16.11,16.19,15.86,15.54
748,Swaziland,1.58,1.62,1.67,1.76,1.93,2.19,2.3,2.49,2.82,2.99,2.99,3.14,3.24,4.24,4.06,3.99,3.96,3.96,3.93,3.87,4.47,6.3,3.99
752,Sweden,68.34,69.13,68.32,67.63,67.88,68.12,68.18,70.64,72.17,68.83,68.35,67.07,65.71,64.69,63.36,62.41,61.02,60.03,57.79,55.2,50.48,47.48,45.51
756,Switzerland,59.08,60.54,61.41,61.9,61.16,63.83,64.74,66.12,68.66,70.98,73.04,74.69,74.26,72.85,71.37,69.45,67.24,65.51,63.75,61.73,60.69,59.84,56.66
760,Syrian Arab Republic,4.03,3.96,3.93,4.22,4.97,6.76,8.26,8.84,9.72,10.28,10.48,11.04,12.35,13.78,14.76,15.71,17.14,17.87,18.45,19.3,19.94,20.92,20.95
762,Tajikistan,4.53,4.75,4.84,4.73,4.71,4.55,4.21,3.79,3.67,3.48,3.54,3.64,3.78,3.87,4.28,4.34,,4.43,4.29,5.12,5.35,5.45,5.55
764,Thailand,2.32,2.69,3.07,3.77,4.65,5.84,6.9,7.92,8.17,8.36,8.85,9.47,10.14,10.15,10.31,10.55,10.51,10.36,10.83,10.49,10.02,9.58,9.14
807,Macedonia,14.96,15.08,16.15,16.68,17.26,17.88,18.61,20.56,22.04,23.54,25.25,26.71,27.69,25.89,26.41,26.18,24.03,22.64,22.27,21.26,20.05,20.45,19.74
626,Timor-Leste,,,,,,,,,,,,,,0.21,0.22,0.23,0.24,0.23,0.24,0.26,0.26,0.26,0.25
768,Togo,0.29,0.29,0.4,0.44,0.54,0.53,0.57,0.58,0.7,0.82,0.89,0.98,1.01,1.18,1.25,1.16,1.48,1.76,2.44,3.03,3.54,3.57,3.58
772,Tokelau,,,,,,,,13.57,16.6,15.6,14.82,19.95,19.55,19.27,21.24,22.31,25.64,26.13,26.34,26.41,26.43,,
776,Tonga,4.61,5.33,5.75,6.19,6.76,6.89,8.09,7.56,8.77,9.34,9.9,10.97,11.31,12.04,12.96,13.62,18.16,20.57,24.81,29.95,29.79,28.71,28.6
780,Trinidad and Tobago,13.57,14.21,14.6,15.48,16.27,16.59,17.3,19.08,20.61,21.67,24.52,24.04,24.45,24.42,24.59,24.5,24.65,23.18,23.65,22.69,21.87,21.69,21.21
788,Tunisia,3.69,3.96,4.4,4.86,5.38,5.84,6.45,7.14,8.12,9.08,10.1,11.06,11.92,11.97,12.26,12.69,12.66,12.57,12.09,12.34,12.3,11.49,10.33
792,Turkey,12.68,14.8,16.8,19.2,21.09,22.3,23.88,25.63,27.22,28.57,28.91,29.29,28.86,28.52,28.44,27.85,27.27,26,24.68,23.01,22.27,20.66,18.6
795,Turkmenistan,6,6.29,6.41,6.64,7.44,7.65,7.92,8.16,8.05,8.07,8.1,8.52,8.13,8.09,8.26,8.38,8.83,9.43,9.71,9.93,10.31,10.71,11.12
796,Turks and Caicos Islands,,,24.61,23.35,22.53,24.24,25.55,27.16,14.38,16.04,17.99,18.44,15.76,14.5,13.19,12.12,11.35,10.75,10.29,9.93,9.65,,10.06
798,Tuvalu,1.33,1.33,1.38,1.64,5.37,5.46,5.44,5.46,6.43,6.72,7.01,6.86,6.93,7.3,7.78,9.18,11.3,13.32,10.22,8.16,12.21,14.73,14.7
800,Uganda,0.16,0.16,0.16,0.11,0.15,0.19,0.22,0.24,0.25,0.24,0.25,0.22,0.21,0.23,0.26,0.31,0.37,0.55,0.54,0.72,0.98,1.35,0.88
804,Ukraine,13.61,14.21,14.68,15.17,15.7,16.26,18.2,18.69,19.45,20.41,21.31,22.02,22.55,23.32,25.68,24.86,26.61,27.89,28.65,28.49,28.47,28.06,27.11
784,United Arab Emirates,21.92,22.91,24.41,26.07,27.55,28.63,29.83,31.98,33.21,33.66,33.63,33.43,33.6,33.4,32.47,30.39,28.09,25.63,25.71,22.77,19.7,23.13,24.27
826,United Kingdom,44.34,45.17,46.09,47.39,49.03,50.71,52.75,54.66,56.13,57.99,59.84,58.51,58.54,57.97,57.73,56.59,55.91,54.95,55.8,54.35,53.85,53.27,52.57
834,Tanzania,0.29,0.29,0.3,0.3,0.3,0.3,0.3,0.33,0.38,0.45,0.51,0.51,0.45,0.4,0.39,0.4,0.38,0.4,0.29,0.4,0.39,0.35,0.37
840,United States,53.73,54.5,55.5,56.79,58.24,59.95,61.79,63.77,65.17,67.85,68.15,67.09,65.61,62.8,60.43,59.01,55.9,52.41,53.37,49.68,48.22,45.84,44.02
850,United States Virgin Islands,45.69,49.32,51.88,53.86,55.54,54.49,55.3,57.59,59.97,62.07,62.93,63.83,63.68,63.87,64.87,65.56,66.27,67.1,67.87,68.67,69.51,,
858,Uruguay,13.36,14.42,15.6,16.69,18.19,19.3,20.61,23.28,25.03,27.12,27.99,28.6,28.46,28.23,30.01,30.28,29.66,28.94,28.67,28.4,28.56,28.55,29.81
860,Uzbekistan,6.84,6.94,7.11,7.02,6.93,6.74,6.56,6.49,6.37,6.54,6.68,6.64,6.65,6.74,6.81,6.91,7.03,6.88,6.9,6.84,6.89,6.94,6.99
548,Vanuatu,1.77,2.02,2.3,2.55,2.69,2.51,2.6,2.74,2.91,3.03,3.59,3.57,3.4,3.27,3.29,3.3,3.46,3.97,4.56,3.09,2.97,2.54,2.3
862,Venezuela,7.56,7.93,8.88,9.87,10.82,11.18,11.85,12.21,11.07,10.68,10.42,10.9,11.24,11.49,12.77,13.69,15.54,18.83,22.87,24.08,24.44,24.91,25.59
704,Viet Nam,0.15,0.2,0.22,0.36,0.61,1.05,1.58,1.75,2.26,2.7,3.23,3.83,4.88,5.41,12.31,,10.19,13.13,17.18,20.05,16.36,11.46,11.36
887,Yemen,1.04,1.04,1.09,1.16,1.19,1.23,1.3,1.36,1.49,1.65,1.96,2.31,2.88,3.57,3.98,4.37,4.55,4.66,4.25,4.27,4.35,4.33,4.32
894,Zambia,0.83,0.85,0.92,0.92,0.92,0.86,0.85,0.82,0.8,0.84,0.82,0.82,0.82,0.81,0.82,0.83,0.8,0.76,0.73,0.71,0.9,0.64,0.59
716,Zimbabwe,1.18,1.17,1.15,1.14,1.18,1.3,1.47,1.75,1.93,1.93,1.99,2.02,2.28,2.39,2.52,2.61,2.68,2.76,2.79,3.09,3.01,2.79,2.32
