CountryCode,Country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
688,Serbia, , , , , , , , , , , , , , , ,2.9,2.4,2.2,1.8,1.7,1.7,1.6
891,Serbia and Montenegro,7.1,6.6,6.2,5.7,5.2,4.8,4.4,4.1,3.9,3.7,3.4,3.1,2.9,2.6,2.4, , , , , , , 
690,Seychelles,1.6,1.6,1.5,1.5,1.5,1.5,1.6,1.7,1.8,1.7,1.6,1.4,1.1,1,1,1,1,1.1,1.3,1.4,1.6,1.9
694,Sierra Leone,60,61,63,65,68,71,75,79,83,87,92,97,102,107,112,116,122,128,132,139,149,159
702,Singapore,4.5,4.6,4.6,4.5,4.4,4.3,4.1,3.8,3.6,3.4,3.2,3,2.8,2.7,2.6,2.5,2.3,2.2,2.1,1.9,1.8,1.8
703,Slovakia,2.7,2.4,2.1,1.9,1.7,1.5,1.3,1.2,1,1,1,1,1,1,1,0.9,0.9,0.9,0.8,0.8,0.8,0.8
705,Slovenia,3.8,3.4,3,2.6,2.2,1.9,1.7,1.5,1.3,1.2,1.1,1,1,0.9,0.9,1,1,1,1,1.1,1.1,1.1
90,Solomon Islands,70,66,63,60,57,54,51,49,46,44,42,39,36,33,30,27,24,22,20,19,17,16
706,Somalia,86,84,81,78,76,74,72,70,68,66,64,62,58,56,54,53,52,52,53,54,56,59
710,South Africa,40,41,40,38,35,32,29,28,30,35,43,51,58,61,62,60,58,56,55,55,55,49
728,South Sudan, , , , , , , , , , , , , , , , , , , , , ,29
724,Spain,2.3,2.1,2,1.8,1.7,1.6,1.5,1.4,1.3,1.2,1.1,1,0.9,0.9,0.8,0.8,0.7,0.7,0.6,0.6,0.6,0.6
144,Sri Lanka,7.3,7.8,8.3,8.8,9.1,9.4,9.7,9.9,10,10,9.9,9.6,9.1,8.6,8,7.3,6.8,6.4,6,5.7,5.5,5.4
275,State of Palestine,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
729,Sudan,44,39,36,34,31,30,29,29,29,28,27,26,25,24,24,23,22,22,22,22,22,22
