CountryCode,Country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012
104,Myanmar,0,0,0,0,0,0.01,0.02,0.02,0.02,0.03,0.03,0.05,0.11,0.15,0.2,0.28,0.46,0.53,0.78,1.05,1.24,2.57,11.16
516,Namibia,0,0,0,0,0,0.21,0.39,0.71,1.08,1.62,4.33,5.51,7.6,11.14,14,21.58,28.74,37.07,47.81,72.77,85.5,96.39,103
520,Nauru,0,0,0,1.54,4.56,5.02,5.98,7.46,8.45,9.95,11.95,14.93,,,,,,,,,60.46,65,65.57
524,Nepal,0,0,0,0,0,0,0,0,0,0.02,0.04,0.07,0.09,0.31,0.44,0.83,4.16,11.52,14.53,19.02,30.69,43.81,52.82
528,Netherlands,0.53,0.77,1.1,1.42,2.1,3.49,6.55,11,21.36,42.76,67.8,76.47,75.41,81.8,91.22,97.11,105.61,117.28,124.99,121.68,115.45,118.99,117.52
530,Netherlands Antilles,0,,,2.98,4.44,6.15,7.43,7.81,8.73,16.57,,,,110.13,108.93,,,,,,,,
540,New Caledonia,0,0,0,0,0,0.43,1.06,2.61,6.4,12.24,23.56,31.46,36.41,43.45,51.24,58.1,65.96,73.81,80.88,84.89,88.02,89.21,89.28
554,New Zealand,1.59,2.1,2.86,4.03,6.6,9.93,13.26,15.09,20.88,36.54,39.97,58.56,61.81,64.64,74.21,85.39,90.86,100.44,108,108.73,107.83,109.19,110.33
558,Nicaragua,0,0,0,0.01,0.05,0.09,0.11,0.16,0.37,0.89,1.78,3.2,4.55,8.83,13.79,20.64,33.32,44.98,55.15,58.57,68.45,82.17,89.77
562,Niger,0,0,0,0,0,0,0,0,0.01,0.02,0.02,0.02,0.49,0.68,1.37,2.49,3.59,6.45,13.13,17.36,23.65,29.52,32.42
566,Nigeria,0,0,0,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.21,1.21,2.37,6.71,13.29,22.55,27.49,41.81,48.24,55.1,58.58,67.68
570,Niue,0,0,0,0,0,0,0,,,19.46,21.58,21.6,27.09,33.94,37.62,,,,,,,,
580,Northern Mariana Islands,0,,,1.4,1.39,2.09,,,,4.33,4.38,19.08,24.7,26.94,29.93,,,,,,,,
578,Norway,4.64,5.5,6.6,8.62,13.58,22.51,28.77,38,46.67,59.66,71.79,79.6,83.56,89.08,98.64,102.84,104.29,106.68,109.04,110.77,114.67,115.62,115.55
512,Oman,0.15,0.19,0.23,0.27,0.31,0.36,0.66,2.34,4.33,5.36,7.15,14.17,20.11,25.43,33.9,54.88,72.99,97.61,122.09,146.4,165.54,168.97,181.73
586,Pakistan,0,0.01,0.01,0.01,0.02,0.03,0.05,0.1,0.14,0.19,0.21,0.5,1.13,1.57,3.22,8.05,21.36,38.22,52.57,55.33,57.14,61.61,66.77
585,Palau,,,,,,,,,,,,,12.56,19.92,19.82,30.4,41.71,53.14,57.68,62.64,70.89,74.94,82.62
591,Panama,0,0,0,0,0,0,0.26,0.84,3.02,8.03,13.88,15.77,17.13,22.15,39.6,54,66,89.85,114.94,175.24,188.99,188.6,186.73
598,Papua New Guinea,0,0,0,0,0,0,0.05,0.08,0.11,0.13,0.16,0.19,0.27,0.3,0.81,1.23,1.6,4.69,13.35,21.15,27.84,34.22,37.78
