CountryCode,Country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
478,Mauritania,120,64,86,76,,67,64,60,54,52,42,,,,37,23,28,29,25,24,21,15
480,Mauritius,41,46,44,54,50,44,39,41,41,53,55,42,48,47,47,43,40,37,38,41,44,41
484,Mexico,26,28,28,32,36,27,52,63,61,60,60,65,66,67,62,78,76,78,78,76,77,76
583,Micronesia,100,96,31,42,49,49,37,32,39,,30,36,45,36,44,37,41,55,68,63,70,66
492,Monaco,120,0,120,,120,120,0,0,0,470,0,0,0,,,,,,,,100,
496,Mongolia,19,19,18,18,23,38,58,54,45,53,51,59,65,68,79,80,88,80,76,74,72,68
499,Montenegro, , , , , , , , , , , , , , , ,93,92,92,92,85,92,100
500,Montserrat,150,160,0,,0,,,,100,260,0,0,0,250,0,130,0,230,,,0,0
504,Morocco,76,74,66,70,75,73,80,80,78,86,86,86,93,85,84,86,86,84,88,88,88,86
508,Mozambique,29,29,24,25,24,23,23,22,22,23,23,23,26,28,30,31,31,33,33,35,34,34
104,Myanmar,8,9.5,11,12,9.3,11,13,9.7,8.2,11,17,23,30,40,52,57,66,69,67,69,71,74
516,Namibia,50,46,31,85,,16,73,62,57,43,40,41,37,40,43,52,56,57,53,54,57,64
520,Nauru,86,,,,90,,,,,68,130,71,87,44,,140,150,39,71,65,61,150
524,Nepal,33,28,,39,45,56,64,65,64,70,74,72,73,72,73,75,72,71,70,73,72,71
528,Netherlands,88,81,84,89,100,89,93,86,80,86,80,92,91,88,94,85,79,76,81,96,90,86
530,Netherlands Antilles,,,,,,,56,160,82,47,54,88,140,83,100,,48,,,, , 
540,New Caledonia,85,90,97,78,78,75,95,84,91,83,110,76,91,59,100,85,90,90,83,99,84,83
554,New Zealand,92,89,83,71,89,97,86,76,85,100,80,88,78,93,92,85,92,75,82,86,88,91
558,Nicaragua,66,65,68,67,68,72,78,75,72,72,70,74,65,74,74,66,71,85,89,90,100,110
562,Niger,19,,,2.4,15,8,,17,23,18,23,25,26,37,36,43,46,51,52,56,58,59
566,Nigeria,16,15,11,8.4,5.8,8.8,9.3,9.7,11,12,12,20,16,18,23,26,29,36,39,44,40,45
570,Niue,0,,180,88,190,0,220,0,0,120,0,0,440,0,0,0,0,0,0,0,0,170
580,Northern Mariana Islands,70,,120,,67,65,64,110,110,78,91,75,77,73,92,110,100,94,64,93,83,90
578,Norway,82,89,94,88,88,89,84,81,96,81,80,95,79,100,87,84,86,88,79,82,89,110
512,Oman,90,92,84,70,82,81,91,91,88,76,98,90,90,78,88,76,96,91,95,88,80,87
586,Pakistan,61,73,,26,,4.5,1.4,,28,6.4,3.3,6.1,14,20,26,39,47,61,63,67,65,64
585,Palau,,75,75,75,75,75,75,75,,75,,,75,75,75,75,75,75,,75,75,38
591,Panama,74,74,63,94,66,100,100,110,110,100,83,120,110,110,110,110,100,100,95,94,89,91
598,Papua New Guinea,19,26,19,54,37,53,20,48,65,72,56,65,56,62,60,58,57,66,64,52,61,61
600,Paraguay,77,84,72,79,73,70,83,78,72,82,74,77,77,78,81,72,83,77,75,79,77,79
604,Peru,55,61,82,83,81,79,75,79,85,81,81,81,82,74,82,86,93,91,95,98,100,110
608,Philippines,130,85,96,72,73,48,66,78,64,58,47,42,46,52,51,53,57,55,54,57,65,76
616,Poland,86,87,87,89,90,89,89,86,88,86,84,84,89,91,86,85,87,90,85,88,81,91
620,Portugal,88,87,88,83,87,89,86,87,93,84,81,87,93,87,86,84,87,85,87,90,88,92
630,Puerto Rico,72,97,,90,94,89,78,98,83,92,91,70,83,82,94,92,97,92,98,71,100,74
634,Qatar,90,86,,78,,110,90,72,84,85,91,92,90,88,81,88,79,80,99,98,86,80
498,Republic of Moldova,74,67,55,63,61,62,57,54,46,46,49,58,58,55,72,78,77,76,71,71,70,74
642,Romania,48,42,47,50,51,54,56,56,61,63,68,74,80,80,85,82,80,79,81,83,79,78
643,Russian Federation,73,59,53,55,55,60,72,73,64,74,75,68,65,61,61,66,66,70,75,78,79,81
646,Rwanda,31,14,,,,11,12,15,20,22,23,23,29,38,41,43,56,58,62,62,60,64
659,Saint Kitts and Nevis,0,53,120,130,36,82,48,200,91,64,0,71,170,89,150,0,41,150,180,140,67,34
662,Saint Lucia,61,110,100,,89,41,140,93,91,80,49,87,100,86,89,78,83,110,130,69,75,78
670,Saint Vincent and the Grenadines,6.8,3.4,14,45,0,45,21,21,28,32,57,36,36,51,29,26,48,44,45,34,56,64
882,Samoa,76,78,47,92,87,90,64,69,49,72,100,56,83,77,100,78,87,,49,73,71,110
674,San Marino,60,56,,170,120,130,0,120,0,0,240,0,180,160,0,,,,,,,
678,Sao Tome and Principe,11,76,,61,26,,,,66,60,60,60,59,290,76,85,96,58,42,49,76,86
682,Saudi Arabia,98,86,74,83,83,,,88,87,92,89,85,87,84,82,85,89,91,90,87,93,80
686,Senegal,50,65,68,60,57,59,63,59,59,51,58,58,56,62,60,63,65,65,67,69,65,63
688,Serbia, , , , , , , , , , , , , , , ,95,95,95,89,89,130,130
891,Serbia and Montenegro,70,75,61,62,60,48,71,72,56,54,67,120,110,110,100, , , , , , , 
690,Seychelles,130,,,17,,27,51,61,38,73,70,66,100,35,64,50,,,22,56,64,80
694,Sierra Leone,7.7,17,18,28,25,18,28,26,25,,24,27,25,25,24,26,28,30,32,31,32,29
702,Singapore,84,94,87,87,78,86,88,89,97,85,85,80,85,94,88,86,83,84,93,88,86,86
703,Slovakia,80,87,91,95,95,86,88,83,89,83,83,88,93,93,74,86,90,92,92,82,83,89
705,Slovenia,92,77,89,94,80,84,95,86,86,88,83,88,92,82,81,95,80,88,93,89,85,96
90,Solomon Islands,40,33,40,41,38,41,36,39,37,37,40,40,36,42,50,60,57,63,63,61,58,70
706,Somalia,,,,,11,13,21,23,22,23,27,32,33,41,50,54,49,45,49,43,38,43
710,South Africa,73,68,71,74,72,56,78,82,80,70,59,48,60,57,63,61,67,68,73,75,72,69
728,South Sudan, , , , , , , , , , , , , , , , , , , , , ,48
724,Spain,80,90,94,90,,83,80,92,91,89,88,79,87,90,75,90,97,93,87,88,86,84
144,Sri Lanka,58,53,58,57,51,49,44,54,57,58,68,60,71,70,66,70,64,65,69,68,69,70
275,State of Palestine,43,59,63,,,50,26,,13,,64,53,,29,18,22,33,26,31,27,24,26
729,Sudan,0.5,36,42,80,49,30,42,43,46,55,50,48,49,50,52,54,57,58,47,50,50,48
740,Suriname,32,16,18,13,14,,13,18,20,23,22,19,27,28,29,37,43,,40,69,80,53
748,Swaziland,,65,,59,,63,60,64,63,58,69,62,62,66,66,64,63,65,62,68,66,53
752,Sweden,85,80,94,96,85,92,84,82,85,97,88,84,79,80,84,110,93,84,80,87,90,72
756,Switzerland,91,87,82,83,89,85,84,87,92,47,56,56,67,64,70,70,67,65,71,79,82,100
760,Syrian Arab Republic,81,78,77,,76,68,82,81,92,95,92,92,90,94,92,89,83,90,85,96,90,87
762,Tajikistan,67,47,31,10,12,24,17,19,20,20,20,25,30,31,34,42,42,50,50,48,48,47
764,Thailand,59,58,63,65,63,59,49,35,17,29,32,45,44,49,51,56,57,57,58,71,75,76
807,Macedonia,,,120,130,60,69,68,69,66,63,77,83,94,95,100,99,99,99,91,97,89,83
626,Timor-Leste, , , , , , , , , , , , ,62,59,77,75,69,62,61,87,,76
768,Togo,73,64,60,46,49,61,61,55,40,37,38,,41,43,51,58,64,55,66,69,60,64
772,Tokelau,86,97,110,,0,340,0,,,0,0,0,,0,,,,,,,,
776,Tonga,64,57,85,99,71,63,71,70,100,78,88,45,110,65,51,79,83,110,66,43,63,55
780,Trinidad and Tobago,96,98,88,63,67,81,94,110,85,70,92,100,69,78,88,76,99,88,110,100,78,78
788,Tunisia,88,83,84,96,88,87,88,,87,88,87,84,83,87,87,90,89,92,87,78,80,95
792,Turkey,86,88,90,,,83,75,98,100,91,78,77,85,87,85,95,94,92,88,86,85,85
795,Turkmenistan,63,57,45,54,,31,30,45,45,45,42,41,38,40,38,39,43,51,62,60,71,
796,Turks and Caicos Islands,,,0,0,,,,,,140,,28,36,91,,,130,,,,68,86
798,Tuvalu,48,64,67,64,45,89,,,50,40,48,49,41,99,,43,33,69,67,74,60,53
800,Uganda,13,17,18,19,24,22,24,26,27,30,29,37,42,45,49,47,49,51,55,57,61,69
804,Ukraine,73,66,65,64,61,58,58,64,58,66,63,68,73,66,,71,75,71,75,76,77,86
784,United Arab Emirates,130,100,94,,160,,170,,230,19,32,21,44,120,120,99,69,69,56,57,54,36
826,United Kingdom,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89
834,Tanzania,39,42,46,50,53,59,64,65,69,68,68,74,70,71,73,74,74,75,75,77,77,76
840,United States,83,87,91,89,90,88,87,86,85,87,86,88,85,87,88,88,89,89,90,85,86,86
850,United States Virgin Islands,87,71,,,130,49,95,,,,,,,,,,,,,,,
858,Uruguay,100,89,82,81,79,75,84,85,81,77,80,86,68,82,94,82,74,82,93,96,97,110
860,Uzbekistan,37,,29,27,36,22,23,23,23,22,22,24,29,30,31,36,43,39,38,45,50,52
548,Vanuatu,75,75,75,75,75,75,75,75,75,75,75,75,75,75,65,44,73,71,61,80,70,67
862,Venezuela,79,73,75,70,65,73,72,75,78,80,77,74,72,77,77,76,73,70,68,68,66,64
704,Viet Nam,37,43,40,36,35,37,49,50,55,56,56,56,58,56,58,56,57,57,56,55,54,56
876,Wallis and Futuna Islands,,120,26,86,100,64,96,180,,,,11,180,140,,71,,25,,160,,72
887,Yemen,28,40,56,58,58,69,67,54,57,62,67,66,61,57,57,54,54,57,61,67,76,79
894,Zambia,30,39,41,47,52,51,56,,,61,68,65,79,80,82,76,75,74,71,73,73,73
716,Zimbabwe,29,33,41,45,48,55,57,63,61,59,56,59,59,52,55,50,45,43,41,52,56,50
